title,log_budget,popularity,runtime,release_month,release_year,genre_count,log_revenue
Incendies,15.732433317205148,21.285206,130.0,9.0,2010.0,3,15.77614590010904
Annabelle,15.687312888712007,60.225219,99.0,10.0,2014.0,1,19.35784730742505
Bran Nue Dae,2.0794415416798357,0.050456,82.0,8.0,2009.0,4,2.0794415416798357
Boyz n the Hood,15.687312888712007,17.705671,112.0,7.0,1991.0,2,17.867366285871302
La Bamba,15.687312888712007,6.847099,108.0,7.0,1987.0,2,17.808475872457105
Dressed to Kill,15.687312888712007,11.208769,105.0,6.0,1980.0,3,17.27808525065028
Go,15.687312888712007,11.142389,98.0,4.0,1999.0,3,17.16371576436114
Friends with Money,15.687312888712007,11.885221,88.0,9.0,2006.0,3,16.408407113532103
The Andromeda Strain,15.687312888712007,12.524953,131.0,3.0,1971.0,2,16.331315242271646
Shame,15.687312888712007,40.688426,100.0,10.0,2011.0,1,16.68871784556585
Layer Cake,15.687312888712007,24.0034,105.0,9.0,2004.0,3,16.287856568840738
The Work and the Glory II: American Zion,15.687312888712007,2.639106,100.0,10.0,2005.0,1,14.52109655468629
The East,15.687312888712007,16.574756,116.0,5.0,2013.0,2,14.691608680547064
A Home at the End of the World,15.687312888712007,5.483531,96.0,7.0,2004.0,2,14.25309171357271
The Messenger,15.687312888712007,8.432401,113.0,11.0,2009.0,2,14.235050811502557
The Terminator,15.671808704579888,74.234793,108.0,10.0,1984.0,3,18.176967083653235
"Good bye, Lenin!",15.38412668421143,11.086001,121.0,2.0,2003.0,3,18.18981849246888
The Return of the Living Dead,15.201805169084134,14.961629,91.0,5.0,1985.0,2,16.471354837835396
Mallrats,15.607270193858982,16.139771,94.0,10.0,1995.0,2,14.56813440757729
Grease,15.607270193858982,67.608041,110.0,7.0,1978.0,1,19.01849348491372
Platoon,15.607270193858982,49.802914,120.0,12.0,1986.0,3,18.746601552383314
Fahrenheit 9/11,15.607270193858982,16.20985,122.0,6.0,2004.0,1,18.595595924461694
Butch Cassidy and the Sundance Kid,15.607270193858982,24.499996,110.0,9.0,1969.0,4,18.44350712841693
Mary Poppins,15.607270193858982,59.961523,139.0,8.0,1964.0,3,18.443153606915534
West Side Story,15.607270193858982,23.431117,152.0,10.0,1961.0,3,17.591870139603806
Caddyshack,15.607270193858982,15.929648,98.0,7.0,1980.0,1,17.500541240048012
The Wood,15.607270193858982,5.537646,106.0,7.0,1999.0,3,17.03676918171107
The Usual Suspects,15.607270193858982,64.025031,106.0,7.0,1995.0,3,16.96574640621366
A Nightmare on Elm Street 5: The Dream Child,15.894952224644102,12.654051,89.0,8.0,1989.0,2,16.914176605017776
National Lampoon’s Van Wilder,15.424948670398354,35.108498,92.0,3.0,2002.0,2,17.46032014475792
The Wrestler,15.607270193858982,40.196514,109.0,9.0,2008.0,2,17.61557345156137
Duel in the Sun,15.607270193858982,7.60445,144.0,12.0,1946.0,1,16.83104550783405
Escape from New York,15.607270193858982,24.351305,99.0,5.0,1981.0,2,17.73241564660661
Daddy Day Camp,15.607270193858982,12.601677,89.0,8.0,2007.0,2,16.716789229746205
Mr. Nice Guy,16.358446621791025,7.077505,113.0,1.0,1997.0,3,16.750150153305523
A Mighty Wind,15.607270193858982,4.053017,91.0,4.0,2003.0,2,16.74671748362726
Sliding Doors,15.607270193858982,15.639016,99.0,4.0,1998.0,4,17.87595358575207
Tales from the Hood,15.607270193858982,3.89204,98.0,5.0,1995.0,3,16.300417291085605
The Last King of Scotland,15.607270193858982,26.286954,121.0,9.0,2006.0,1,17.687294128318122
Halloween 5: The Revenge of Michael Myers,15.424948670398354,8.008844,96.0,10.0,1989.0,2,16.270151710026955
Bernie,15.424948670398354,12.68514,100.0,4.0,2012.0,3,16.035417164336046
Dolphins and Whales: Tribes of the Ocean,15.607270193858982,0.041651,42.0,2.0,2008.0,1,15.832927349668042
200 Cigarettes,15.607270193858982,3.561198,101.0,2.0,1999.0,3,15.740116956458575
The Words,15.607270193858982,14.988746,96.0,9.0,2012.0,2,16.398108036410544
City Island,15.607270193858982,6.497285,104.0,3.0,2009.0,2,15.713237308730502
The Guard,15.607270193858982,19.411141,96.0,7.0,2011.0,4,16.78901128177682
College,15.76142084987672,7.034618,94.0,8.0,2008.0,1,15.644931352054511
The Virgin Suicides,15.607270193858982,26.218912,97.0,4.0,1999.0,2,16.15821768856588
Wish I Was Here,15.520258832020865,15.015271,120.0,1.0,2014.0,2,15.517217667461713
Simply Irresistible,15.607270193858982,5.696491,95.0,2.0,1999.0,1,15.296885527084354
Only the Strong,15.607270193858982,5.411243,99.0,8.0,1993.0,1,15.004381501060564
Shattered Glass,15.607270193858982,6.27257,94.0,11.0,2003.0,2,14.895535500582715
Novocaine,15.607270193858982,4.148253,95.0,11.0,2001.0,3,14.521198276249768
The Wild Bunch,15.647145654047936,14.970654,145.0,6.0,1969.0,2,13.367099325969543
The Wackness,15.607270193858982,7.161051,99.0,7.0,2008.0,1,14.880213019060388
Beastmaster 2: Through the Portal of Time,15.607270193858982,1.478505,107.0,6.0,1991.0,4,13.67547347774217
The 5th Quarter,15.607270193858982,0.215464,97.0,3.0,2011.0,1,12.898249355335674
Snow Flower and the Secret Fan,11.80563985405003,2.260315,104.0,7.0,2011.0,2,14.102366289090085
"Surfer, Dude",15.607270193858982,2.404626,85.0,9.0,2008.0,1,11.149053254160401
Deadfall,16.300417291085605,10.19041,95.0,11.0,2012.0,3,11.102729182486163
Videodrome,15.599238023505803,18.119265,87.0,2.0,1983.0,3,14.567134172283073
The Spanish Apartment,15.483217567201578,13.034602,122.0,5.0,2002.0,3,15.17592284937006
Song One,15.607270193858982,6.349218,86.0,1.0,2014.0,1,10.381335335804913
Winter in Wartime,15.201805169084134,5.013575,103.0,11.0,2008.0,3,13.180724734084993
The Train,15.573368647930426,4.49029,133.0,9.0,1964.0,4,15.732433317205148
The Protector,15.607270193858982,11.81832,108.0,8.0,2005.0,4,17.117461362365535
Bend It Like Beckham,15.06831923970049,22.054546,112.0,4.0,2002.0,3,18.15382877076661
Crossover,15.573368647930426,3.201886,95.0,9.0,2006.0,3,15.76142084987672
[REC]²,15.53827733427679,22.341462,85.0,9.0,2009.0,2,16.731641080775596
The Sting,15.520258832020865,28.500913,129.0,12.0,1973.0,3,18.888283543511516
Chariots of Fire,15.520258832020865,10.439971,123.0,5.0,1981.0,2,17.89258865910012
High Plains Drifter,15.520258832020865,19.127239,105.0,4.0,1973.0,1,16.5691713340128
Galaxina,15.520258832020865,2.141143,95.0,6.0,1980.0,2,15.397577479152067
Mambo Italiano,15.288418070959365,2.080741,92.0,6.0,2003.0,2,14.924667720181958
Wonderland,15.424948670398354,7.79068,104.0,10.0,2003.0,4,14.718288400603335
Do the Right Thing,15.687312888712007,15.580335,120.0,6.0,1989.0,1,17.4343817860075
Rang De Basanti,14.603968372873895,5.206967,157.0,1.0,2006.0,1,16.258044706261547
Miss Julie,15.520258832020865,5.033065,120.0,9.0,2014.0,1,15.424948670398354
Saw II,15.201805169084134,42.187986,92.0,10.0,2005.0,1,18.845458777773114
10 Cloverfield Lane,16.52356082573315,53.698683,103.0,3.0,2016.0,3,18.50029033015003
Jackass: The Movie,15.424948670398354,14.752587,87.0,10.0,2002.0,2,17.978795081384714
Lights Out,15.404745967162468,48.170508,81.0,7.0,2016.0,2,17.602129806159788
Paranormal Activity 3,15.424948670398354,29.15813,83.0,10.0,2011.0,1,19.14194792032347
Ouija,15.424948670398354,56.30466,89.0,10.0,2014.0,1,18.455953983766914
A Nightmare on Elm Street 3: Dream Warriors,15.424948670398354,17.304055,96.0,2.0,1987.0,2,17.617567413620975
Instructions Not Included,15.520258832020865,9.59729,115.0,7.0,2013.0,2,18.411309036364464
Paranormal Activity 4,15.424948670398354,20.326337,95.0,10.0,2012.0,1,18.77708160133281
The Robe,15.226497775576945,4.028875,135.0,9.0,1953.0,1,17.399029524198163
The Return of the Pink Panther,15.424948670398354,6.470766,113.0,5.0,1975.0,1,17.54920437846555
Freddy's Dead: The Final Nightmare,16.213405921671733,16.856231,89.0,9.0,1991.0,3,17.367195747894154
Monster,15.894952224644102,19.683187,110.0,11.0,2003.0,2,17.916145047056144
"20,000 Leagues Under the Sea",15.424948670398354,9.358197,127.0,12.0,1954.0,3,17.154832571369333
Paranormal Activity: The Marked Ones,15.424948670398354,19.984477,84.0,1.0,2014.0,2,18.27406264123244
The Elephant Man,15.424948670398354,30.271066,124.0,10.0,1980.0,2,17.07402489331168
Dallas Buyers Club,15.424948670398354,59.454473,117.0,9.0,2013.0,2,17.826442460040603
The Lazarus Effect,15.009433329466965,20.304235,83.0,1.0,2015.0,2,17.976122286979745
Memento,16.012735246411598,60.715151,113.0,10.0,2000.0,2,17.49744336489725
Oculus,15.424948670398354,35.871248,104.0,9.0,2013.0,1,17.600387387527693
Clerks II,15.424948670398354,18.077963,97.0,5.0,2006.0,1,17.10720466941345
Billy Elliot,15.424948670398354,20.428237,110.0,5.0,2000.0,3,18.5159909328476
The Way Way Back,15.341567078850604,32.14444,103.0,6.0,2013.0,2,16.959604774606145
The Man from Snowy River,15.068273812173887,3.656491,104.0,3.0,1982.0,5,16.843682141305834
Our Idiot Brother,16.118095750958314,15.688439,90.0,8.0,2011.0,2,16.664689535014837
Race,15.424948670398354,22.9951,134.0,2.0,2016.0,2,17.02652072952832
"As Above, So Below",15.424948670398354,26.510558,93.0,8.0,2014.0,2,17.50688691721445
Still Alice,15.424948670398354,35.307577,99.0,12.0,2014.0,1,17.597075226947357
The Egyptian,15.424948670398354,4.079111,139.0,8.0,1954.0,2,16.52356082573315
Nighthawks,15.424948670398354,7.058868,99.0,3.0,1981.0,3,16.80649960016107
Friday the 13th Part VIII: Jason Takes Manhattan,15.424948670398354,12.904615,100.0,7.0,1989.0,2,16.454567959008102
My Big Fat Greek Wedding,15.424948670398354,18.115566,95.0,2.0,2002.0,3,19.725613316335362
Spring Breakers,15.424948670398354,62.554173,94.0,1.0,2013.0,2,17.272593033879705
Halloween: The Curse of Michael Myers,15.424948670398354,9.483717,88.0,9.0,1995.0,2,16.531306351037035
Y Tu Mamá También,15.424948670398354,16.890285,106.0,6.0,2001.0,2,17.330533317037673
Shaun of the Dead,15.201805169084134,49.12486,99.0,4.0,2004.0,2,17.218020178264577
Lone Star,15.424948670398354,5.960149,135.0,6.0,1996.0,3,16.401013693418502
Halloween 4: The Return of Michael Myers,15.424948670398354,9.302349,88.0,10.0,1988.0,2,16.692952304609978
Lone Wolf McQuade,15.424948670398354,8.452666,107.0,4.0,1983.0,6,16.31961744776731
Apollo 18,15.424948670398354,17.028252,86.0,7.0,2011.0,3,17.056653617545955
Sunshine Cleaning,15.424948670398354,19.336367,102.0,1.0,2008.0,2,16.598938943206903
No Escape,15.424948670398354,38.006982,103.0,8.0,2015.0,2,17.81222158180688
Solomon and Sheba,15.424948670398354,0.835617,139.0,12.0,1959.0,4,16.316946591670696
Fifty Shades of Black,16.811242881518265,14.947588,92.0,1.0,2016.0,2,16.867849982329556
A Farewell to Arms,1.6094379124341003,1.199451,89.0,12.0,1932.0,3,3.258096538021482
The Barbarian Invasions,15.894952224644102,3.03091,99.0,5.0,2003.0,3,15.04875367632109
Force 10 from Navarone,15.424948670398354,5.348446,118.0,11.0,1978.0,4,15.793749732447525
Once Upon a Time in the West,15.424948670398354,49.333137,175.0,12.0,1968.0,1,15.487267467714272
Made,15.424948670398354,4.149628,94.0,7.0,2001.0,3,15.51589660484633
Moon,15.424948670398354,46.114184,97.0,6.0,2009.0,2,16.09381371652813
Sea Rex 3D: Journey to a Prehistoric World,15.424948670398354,4.498368,41.0,5.0,2010.0,1,15.220141766767737
The Sweet Hereafter,15.424948670398354,7.673124,112.0,5.0,1997.0,1,14.998337148786192
Of Gods and Men,15.201805169084134,4.992475,120.0,5.0,2010.0,2,17.539372622532557
Bottle Shock,15.424948670398354,6.174435,110.0,8.0,2008.0,2,15.211901031389909
Heavenly Creatures,15.424948670398354,8.753409,99.0,9.0,1994.0,2,14.930368829764083
90 Minutes in Heaven,15.424948670398354,3.943706,121.0,9.0,2015.0,1,15.392982974391325
Everything Must Go,15.424948670398354,9.169411,97.0,10.0,2010.0,3,14.776688227272162
Zero Effect,15.424948670398354,2.732031,116.0,1.0,1998.0,4,14.498778600136808
The Machinist,15.424948670398354,35.252056,101.0,2.0,2004.0,2,15.920039268533248
Kill the Messenger,15.424948670398354,21.343093,112.0,10.0,2014.0,4,14.71194423706121
Rabbit Hole,15.424948670398354,10.095184,91.0,12.0,2010.0,1,15.450432769522246
Party Monster,15.424948670398354,4.129165,98.0,9.0,2003.0,3,13.518315379062804
Green Room,15.424948670398354,30.001024,95.0,4.0,2016.0,3,14.985007438798062
Atlas Shrugged Part III: Who is John Galt?,15.424948670398354,1.731035,99.0,9.0,2014.0,3,13.649107624892252
Bottle Rocket,15.76142084987672,11.700578,91.0,2.0,1996.0,3,13.235817054899483
Tucker and Dale vs Evil,15.424948670398354,19.940245,89.0,1.0,2010.0,2,15.516030451227222
The Visit,15.424948670398354,38.94708,94.0,9.0,2015.0,2,18.405060002967943
Redacted,15.424948670398354,3.792015,90.0,1.0,2007.0,2,13.569741724408967
Soul Kitchen,15.424948670398354,5.461487,99.0,9.0,2009.0,2,16.698790394193843
Sling Blade,13.815511557963774,14.805264,135.0,8.0,1996.0,1,17.013179784029372
The Awakening,15.383758908333446,25.30216,107.0,8.0,2011.0,2,12.253418910636032
Hostel,15.38412668421143,38.83192,94.0,1.0,2005.0,1,18.204747820961057
Take Shelter,15.424948670398354,19.807295,120.0,11.0,2011.0,2,14.94669167729647
The Texas Chainsaw Massacre 2,15.363073279446223,9.617777,101.0,8.0,1986.0,1,15.898181006110418
Pat Garrett & Billy the Kid,15.349962820890848,4.495256,106.0,5.0,1973.0,1,16.213405921671733
Only God Forgives,15.38412668421143,35.754865,90.0,5.0,2013.0,3,16.1512777839144
Police Academy,15.319588176962746,15.002502,96.0,3.0,1984.0,2,18.80047856079185
The Blue Lagoon,15.319588176962746,22.585384,104.0,7.0,1980.0,3,17.89055518551908
Four Weddings and a Funeral,15.607270193858982,29.834065,117.0,3.0,1994.0,3,19.355600210458668
Fast Times at Ridgemont High,15.319588176962746,20.403344,90.0,8.0,1982.0,1,17.11478155761295
Moby Dick,15.319588176962746,5.224593,116.0,6.0,1956.0,2,16.15731646026544
25th Hour,16.52356082573315,30.196039,135.0,12.0,2002.0,2,16.38512930453304
Bound,15.319588176962746,15.359952,108.0,9.0,1996.0,4,15.763036258456172
Requiem for a Dream,15.319588176962746,11.573034,102.0,10.0,2000.0,2,15.815653042477315
Moms' Night Out,15.424948670398354,10.274542,98.0,3.0,2014.0,1,16.160168830420147
Donnie Darko,15.607270193858982,61.210016,113.0,1.0,2001.0,3,14.054939184687509
Life During Wartime,15.319588176962746,3.108881,97.0,10.0,2009.0,2,13.520893829603951
After.Life,15.319588176962746,14.570359,104.0,4.0,2010.0,4,15.09821949368767
One Flew Over the Cuckoo's Nest,14.914123179965662,127.525581,133.0,11.0,1975.0,1,18.506686645621063
Airlift,15.319588176962746,2.551559,126.0,1.0,2016.0,4,17.281246492014
The Sweeney,15.132053098954252,6.938854,112.0,9.0,2012.0,3,15.655133095074108
Whale Rider,15.894952224644102,12.439495,101.0,1.0,2003.0,2,17.538791462950133
Night Watch,15.250595321348806,12.540624,114.0,6.0,2004.0,3,17.281246492014
The Crying Game,15.12533928521359,8.839651,112.0,9.0,1992.0,4,17.9514599761906
Porky's,15.201805169084134,12.891276,94.0,11.0,1981.0,1,18.64963346134075
Night of the Living Dead,11.643962499267984,25.666029,96.0,10.0,1968.0,1,17.216707972959764
Lost in Translation,15.201805169084134,45.66662,102.0,8.0,2003.0,1,18.60069845726911
Annie Hall,15.201805169084134,35.892034,93.0,4.0,1977.0,3,17.45969139858765
The Greatest Show on Earth,15.201805169084134,8.988455,152.0,1.0,1952.0,3,17.399029524198163
Monster's Ball,15.201805169084134,14.042041,111.0,11.0,2001.0,2,17.62015962215299
Maggie,15.201805169084134,40.016306,95.0,5.0,2015.0,1,12.139467991409111
Leaving Las Vegas,15.096444681204078,22.030517,112.0,10.0,1995.0,2,17.723525562075203
The Boy Next Door,15.201805169084134,24.161735,91.0,1.0,2015.0,1,17.7749104627067
Trapeze,15.201805169084134,1.379354,105.0,5.0,1956.0,1,16.48273883399067
The Kids Are All Right,15.068273812173887,15.338211,106.0,7.0,2010.0,2,17.362418847417583
They Live,15.201805169084134,29.852608,94.0,11.0,1988.0,4,16.38114652580879
The Great Escape,15.201805169084134,35.061467,172.0,6.0,1963.0,5,16.2788932197645
The Last Exorcism Part II,15.424948670398354,10.605752,88.0,2.0,2013.0,2,16.535443413199076
Boyhood,15.201805169084134,43.40352,164.0,6.0,2014.0,1,17.60760074109976
Scoop,15.201805169084134,17.229537,96.0,7.0,2006.0,2,17.268189779571482
The Wash,15.76142084987672,2.453459,93.0,11.0,2001.0,2,16.140769837653075
3 Strikes,15.607270193858982,1.433692,82.0,3.0,2000.0,3,16.012735246411598
The Misfits,15.201805169084134,2.930058,124.0,1.0,1961.0,3,15.919644834185693
Topaz,15.201805169084134,5.975604,143.0,12.0,1969.0,4,15.607270193858982
Let's Go to Prison,15.201805169084134,4.59841,84.0,11.0,2006.0,2,15.348077361218246
Four Rooms,15.201805169084134,22.87623,98.0,12.0,1995.0,2,15.274125813221904
Secretary,15.201805169084134,19.107285,104.0,1.0,2002.0,3,16.046020534230088
Talk Radio,15.201805169084134,4.541908,110.0,12.0,1988.0,1,15.059253828147932
You Kill Me,15.201805169084134,6.091951,90.0,2.0,2007.0,4,14.702105502214815
Red State,15.201805169084134,12.062371,88.0,8.0,2011.0,3,13.915068973948621
Mirrormask,15.201805169084134,7.758188,101.0,1.0,2005.0,1,13.672794255762678
Joe,15.201805169084134,22.987897,118.0,4.0,2014.0,1,14.676486446166447
Shooting Fish,14.914123179965662,1.204941,109.0,8.0,1997.0,3,12.61886087401812
Prison,14.077875591662238,7.605291,102.0,3.0,1988.0,4,12.779041737081869
Trust,16.066802461833923,21.230737,104.0,9.0,2010.0,3,11.695255355062795
Adore,16.588099342704055,18.790221,100.0,4.0,2013.0,1,12.672893088810888
Mondays in the Sun,15.201805169084134,3.663108,113.0,9.0,2002.0,1,11.894118372102673
Stake Land,13.384729180332174,12.496261,98.0,9.0,2010.0,5,10.411689738095404
Another Happy Day,15.201805169084134,3.238466,119.0,11.0,2011.0,2,12.781812032521616
A Lonely Place to Die,15.201805169084134,8.30723,99.0,4.0,2011.0,4,17.0480920693441
Hell's Angels,15.18922639004183,8.484123,127.0,11.0,1930.0,3,15.894952224644102
A Man for All Seasons,15.176487367510099,9.541688,120.0,12.0,1966.0,2,17.160137623411405
Network,15.150511887854474,17.234745,121.0,11.0,1976.0,1,16.98055842626945
Gone with the Wind,15.201805169084134,48.98255,238.0,12.0,1939.0,3,19.807416157794204
Major Dundee,15.150511887854474,3.490215,123.0,4.0,1965.0,2,9.607370001263245
Annie Get Your Gun,15.142263491650816,1.726175,107.0,5.0,1950.0,5,15.894952224644102
Four Lions,13.782663966863328,20.544999,101.0,5.0,2010.0,3,15.267124619396817
Defendor,15.068273812173887,8.45342,101.0,9.0,2009.0,4,10.702412661625024
The Pirate,15.123843647884687,0.90522,102.0,6.0,1948.0,2,14.899347899345166
The History Boys,15.201805169084134,3.771652,109.0,10.0,2006.0,2,16.41091100056984
Midnight Cowboy,15.096444681204078,21.119209,113.0,5.0,1969.0,1,17.617385025651565
The Full Monty,15.068273812173887,17.002623,91.0,8.0,1997.0,1,19.367889055482653
Airplane!,15.068273812173887,46.116885,88.0,7.0,1980.0,1,18.239800627783534
Friday,15.068273812173887,25.5748,91.0,4.0,1995.0,1,17.155396880182252
Menace II Society,15.068273812173887,3.418871,97.0,5.0,1993.0,3,17.14413728263389
Creepshow 2,15.068273812173887,10.729884,92.0,5.0,1987.0,1,16.454567959008102
The Ballad of Cable Hogue,15.128413190366862,2.676535,121.0,5.0,1970.0,3,15.424948670398354
In Cold Blood,15.068273812173887,7.821438,134.0,12.0,1967.0,2,16.38104066983224
The Nun's Story,15.068273812173887,3.281509,149.0,6.0,1959.0,1,16.36495580701484
Harper,15.068273812173887,2.938973,121.0,2.0,1966.0,5,16.300417291085605
Frenzy,15.068273812173887,10.219942,116.0,5.0,1972.0,4,16.349207451286784
The Witch,15.068273812173887,50.319662,92.0,2.0,2016.0,2,17.514932890112895
She's the One,15.068273812173887,8.406025,96.0,8.0,1996.0,2,16.06496698910333
Gods and Monsters,16.118095750958314,5.588652,105.0,1.0,1998.0,1,15.679843215024052
The Secret in Their Eyes,14.508658238524095,25.894065,129.0,8.0,2009.0,4,17.340865989408183
Evil Dead II,15.096444681204078,35.674774,84.0,3.0,1987.0,3,15.594361232731508
Troll Hunter,15.068273812173887,12.982319,103.0,10.0,2010.0,2,15.240948465798654
Winter Passing,15.068273812173887,3.643608,98.0,2.0,2006.0,2,11.642057193250064
High Anxiety,15.039286283703994,5.690619,94.0,12.0,1977.0,2,17.25152921378325
March of the Penguins,15.894952224644102,17.537154,80.0,1.0,2005.0,2,18.66278138872916
Margin Call,15.068273812173887,26.259389,107.0,9.0,2011.0,2,16.786132181562447
Choke,14.914123179965662,11.637458,92.0,9.0,2008.0,2,15.158411391839309
Whiplash,15.009433329466965,192.528841,105.0,10.0,2014.0,1,16.38751199098573
City of God,15.009433329466965,44.356711,130.0,2.0,2002.0,2,17.23787470142739
Human Traffic,13.304686600863562,4.859873,99.0,6.0,1999.0,2,15.201805169084134
The Hunt,15.150511887854474,21.826888,115.0,8.0,2012.0,1,16.636889503897294
The Opposite Sex,15.009433329466965,2.964785,96.0,11.0,2014.0,1,10.714439990727769
Dreaming of Joseph Lees,14.508658238524095,0.11615,92.0,10.0,1999.0,2,2.0794415416798357
Rosemary's Baby,14.978661680269907,26.180367,136.0,6.0,1968.0,3,17.32392953240539
The Man Who Shot Liberty Valance,14.978661680269907,11.735287,123.0,4.0,1962.0,1,15.894952224644102
Beginners,14.978661680269907,11.933449,105.0,9.0,2010.0,3,15.48941080113353
Animal House,14.80876270134486,17.332585,109.0,7.0,1978.0,1,18.76427045543464
Goldfinger,14.731801689838349,47.812466,110.0,9.0,1964.0,3,18.642872346306905
It's a Wonderful Life,14.97239206922172,42.868495,130.0,12.0,1946.0,3,16.081859479625994
Trainspotting,15.201805169084134,63.513324,93.0,2.0,1996.0,2,16.6183302472689
Paranormal Activity 2,14.914123179965662,22.789649,91.0,10.0,2010.0,2,18.994548956131297
Bowling for Columbine,15.201805169084134,11.414843,120.0,10.0,2002.0,1,17.38685777621893
A Nightmare on Elm Street Part 2: Freddy's Revenge,14.914123179965662,21.607228,87.0,10.0,1985.0,1,17.216681739283203
A Room with a View,14.914123179965662,7.961559,117.0,12.0,1985.0,2,16.858443399615698
The Purge,14.914123179965662,54.403033,86.0,5.0,2013.0,3,18.30783257677803
Sinister,14.914123179965662,41.045084,110.0,3.0,2012.0,3,18.168525905482866
Martin Lawrence Live: Runteldat,14.914123179965662,0.295226,113.0,8.0,2002.0,1,16.76958799027744
Cat on a Hot Tin Roof,14.914123179965662,16.553594,108.0,2.0,1958.0,2,16.68172195743102
Beneath the Planet of the Apes,14.914123179965662,24.393296,95.0,5.0,1970.0,3,16.759934747547664
Air Bud,14.914123179965662,11.241802,98.0,8.0,1997.0,3,16.95726772927616
Pokémon: Spell of the Unknown,16.588099342704055,9.18885,93.0,7.0,2000.0,5,18.041048222807053
Friday the 13th Part VI: Jason Lives,14.914123179965662,11.158167,86.0,8.0,1986.0,3,16.784491072841
The Bridge on the River Kwai,14.914123179965662,23.109959,161.0,10.0,1957.0,3,17.3210679849807
Spaced Invaders,14.914123179965662,1.586598,100.0,4.0,1990.0,3,16.54790039880016
Family Plot,14.508658238524095,3.832858,121.0,4.0,1976.0,3,15.882373444019521
The Apartment,14.914123179965662,22.889294,125.0,6.0,1960.0,3,17.034386422832473
Jason Goes to Hell: The Final Friday,14.914123179965662,10.341982,87.0,8.0,1993.0,3,16.58422089397781
Torn Curtain,14.914123179965662,7.924982,128.0,7.0,1966.0,2,16.380459992348886
Dave Chappelle's Block Party,14.914123179965662,1.697846,100.0,9.0,2005.0,3,16.276687539715276
Elmer Gantry,14.914123179965662,6.734965,146.0,6.0,1960.0,1,16.15731646026544
Judgment at Nuremberg,14.914123179965662,13.338539,186.0,12.0,1961.0,2,16.118095750958314
Red River,14.914123179965662,5.344815,133.0,8.0,1948.0,1,16.014067691497427
Before Midnight,14.914123179965662,23.299907,108.0,4.0,2013.0,2,16.229321233436963
Phantasm II,14.914123179965662,5.003615,97.0,7.0,1988.0,4,15.801033101697403
Woman Thou Art Loosed,14.914123179965662,0.019984,94.0,9.0,2004.0,1,15.733023731025044
East Is East,15.150511887854474,3.667372,97.0,5.0,1999.0,1,17.154832571369333
Kama Sutra - A Tale of Love,14.914123179965662,3.937939,117.0,9.0,1996.0,3,15.228713610941375
Willy Wonka & the Chocolate Factory,14.914123179965662,23.981601,100.0,6.0,1971.0,2,15.201805169084134
Jawbreaker,14.914123179965662,4.337685,87.0,1.0,1999.0,1,14.939407479066372
Basquiat,14.901392829361386,3.636634,108.0,8.0,1996.0,2,14.917847899998245
Tsotsi,14.914123179965662,2.504169,94.0,8.0,2005.0,2,16.106020235711938
Happiness,14.914123179965662,10.757539,139.0,10.0,1998.0,2,14.847766140264016
Tusk,14.845130332288226,15.754614,102.0,9.0,2014.0,2,14.418024902870975
Oldboy,14.914123179965662,56.76349,120.0,1.0,2003.0,4,16.522226936587312
Hobo with a Shotgun,14.914123179965662,16.900433,86.0,5.0,2011.0,3,13.525765024707482
Fish Tank,14.914123179965662,12.68672,123.0,5.0,2009.0,1,14.673262017169254
Bachelorette,14.914123179965662,20.95282,87.0,8.0,2012.0,2,16.296070691990323
The Divide,14.914123179965662,11.882563,112.0,3.0,2011.0,1,9.99884318585288
Demonic,14.914123179965662,12.564554,83.0,2.0,2015.0,2,15.035455427046395
Point Blank,14.731801689838349,5.164423,92.0,8.0,1967.0,4,14.978661680269907
Central Station,14.88022163978423,5.928937,113.0,1.0,1998.0,1,15.537689304383212
Pocketful of Miracles,14.88022163978423,3.370225,136.0,12.0,1961.0,2,15.424948670398354
Freakonomics,14.914123179965662,1.781462,93.0,10.0,2010.0,1,11.54960448922872
Hustle & Flow,15.894952224644102,6.39503,116.0,7.0,2005.0,1,16.97521913852535
Some Like It Hot,14.87463641817992,39.30982,122.0,3.0,1959.0,2,17.034386422832473
Friday the 13th Part VII: The New Blood,14.845130332288226,9.070842,88.0,5.0,1988.0,2,16.768857219351503
The Wizard of Oz,14.8368821263897,67.417542,102.0,8.0,1939.0,3,17.334638164449956
Young Frankenstein,14.845130332288226,36.444894,106.0,12.0,1974.0,2,18.273031116417066
Diary of the Dead,14.508658238524095,15.351412,95.0,9.0,2007.0,3,15.495380652247706
The Black Stallion,14.80876270134486,11.35972,118.0,10.0,1979.0,2,17.44781024255605
Donovan's Reef,14.80356402836607,1.897263,109.0,6.0,1963.0,3,15.702580358511794
A Guy Named Joe,14.781353449329957,0.531444,120.0,3.0,1944.0,3,15.495034264427845
Blazing Saddles,14.77102238760702,22.793929,93.0,2.0,1974.0,2,18.59882693770404
Friday the 13th: The Final Chapter,14.77102238760702,14.013414,91.0,4.0,1984.0,2,17.311438587898426
Ida,14.585285853876337,13.265432,80.0,10.0,2013.0,1,16.185754392890075
Riding Giants,14.77102238760702,0.895946,105.0,7.0,2004.0,1,14.967979835279014
Timecrimes,14.77102238760702,19.02965,92.0,9.0,2007.0,2,13.223473071106609
Singin' in the Rain,14.747989943611703,36.556954,103.0,4.0,1952.0,3,15.789591722875162
A Haunted House,14.731801689838349,18.661541,86.0,1.0,2013.0,2,17.912213736462856
